Channel Title,Channel Username,ID,Date,Media Path,Messages_cleaned
ምርጥ ዕቃ,@MerttEka,3454,2023-04-28 20:29:31+00:00,photos\@MerttEka_3454.jpg,"የመስክ መኝታ ከረጢት
 ውሃ የማያስገባ ልብስ
 ምቾት ያለው ስፖንጅና ጥጥ
 ትራስ ያለው
 2ሜትር የሚረዝም
 የራሱ መያዢያ ሻንጣ ያለው
  1900 ብር 

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3453,2023-04-28 20:26:48+00:00,photos\@MerttEka_3453.jpg," የመስክ ድንኳን
 ህፃናትን ለማጨዋት የሚፈለግ
 ውሃ የማያስገባ ጣሪያ
 ባለ ወንፊት መስኮት
 የራሱ ሻንጣ ያለው
 ከ3-4 ሰው ይይዛል
 3900 ብር

 0944-22-23-24
 0904-94-48-48

 ከ100-200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3452,2023-04-28 20:23:45+00:00,photos\@MerttEka_3452.jpg,"የልብስ ማስጪያ
 ቦታ የማይፈጅ 
 እስከ 35 ኪሎ ልብስ የሚሸከም
 የራሱ ጎማ ያለው
 ለአገጣጠም ቀላል
 3600   ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@"
ምርጥ ዕቃ,@MerttEka,3451,2023-04-28 13:00:51+00:00,photos\@MerttEka_3451.jpg," ከሴራሚክ የተሰሩ
 ማራኪ ውበት
 ለሻይ/ለወተት ማቅረቢያ
 12ቱን 3200 ብር
 6ቱን 1600 ብር

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3449,2023-04-28 06:38:52+00:00,photos\@MerttEka_3449.jpg,"ልዩ የበዓል ቅናሽ

 

 3 1 ህክምና ይሰጣል
,   እና (ህክምና) በቤትዎ
 የሆርሞን መዛባትን ይከላከላል
የደም ዝውውርን ያሻሽላል የደም መቆሸሽን ይከላከላል
 የደም መርጋትን ያስወግዳል የደም ውስጥ ኮሌስትሮልና ስኳር መጠን ያስተካክላል
 የደም ግፊትን፣ የሰውነት ውፍረትንና የደም ውስጥ ኦክሲጂን እጥረትን ይቀንሳል
 በማሽኑ ለ15 ደቂቃ ከተጠቀሙ 5 የእግር ጉዞንና የ 2 ሰአት የሰውነት እንቅስቃሴን እንደከወኑ ይቆጠራል
 ድብርትን፣ የነርቭ መድከምን፣ የሰውነት መደንዘዝን በከፍተኛ ደረጃ ይቀንሳል
 ለሪህ ታማሚዎች አስፈላጊ ማሽን

 ቅድሚያ ለጤናው

 150 ሃይል ይጠቀማል

 9500 ብር የነበረው 9000 ብር


 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3448,2023-04-26 21:13:34+00:00,,"ተጣጣፊ የልብሰሰ ማጠቢያ ማሽን
 ለውስጥ ልብሶች ተመራጭ
 ቦታ ቆጣቢ ከቦታ ቦታ ይዘውት የሚንቀሳቀሱት
 መጭመቂያም ተካቶለታል
 4000 ብር የነበረው 3800 ብር


  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3447,2023-04-25 19:57:33+00:00,photos\@MerttEka_3447.jpg," 6 ሹካ
 6 የሾርባ ማንኪያ
 6 የሻይ ማንኪያ
 6 የገበታ ቢላዎች
 ከማስቀመጫው ጋር
 ሁሉንም  3200 ብር                                  

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3446,2023-04-25 19:10:42+00:00,photos\@MerttEka_3446.jpg,"የኩኪስ እና የጣፋጭ ነገሮች ማቅረቢያ
 ባለ 6 ክፍል
 ወርቃማ ቀለም
ከጠንካራ ብረት እና አክሪሊክ የተሰራ

 3900 ብር

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3444,2023-04-25 07:19:35+00:00,photos\@MerttEka_3444.jpg,"ጉልበት አለው
 የብረት ምላጭ እና ጥርስ
 በረዶ በሴከንዶች ውስጥ ይፈጫል
 ጁስ፣ ሱፍ፣ ቡና፣ ጥራጥሬ በቀላሉ ይፈጫል
 2.5 ሊትር የሚይዝ ጆግ
 የሙቀት መከላከያ የተገጠመለት
 6500 ብር

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3442,2023-04-24 13:56:56+00:00,photos\@MerttEka_3442.jpg,"በውስጥ እግራችን ውስጥ የሚገኙ የተለያዩ የሰውነት ክፍሎች የነርቭ ጫፎችን ለማነቃቃት ይጠቅማል
 ለ ተመራጭ
 የደነዘዙ እና የተዳከሙ ነርቮችን በማነቃቃት ሙሉ ጤናችንን ለመመለስ ይረዳል
 1400 ብር ብቻ

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3441,2023-04-24 13:03:09+00:00,photos\@MerttEka_3441.jpg,"የኩኪስ እና የከረሜላ ማቅረያ
 ባለ 6 ቋት
 ማራኪ የጠረንጴዛ ጌጥ
 የማይለቅ ወርቃማ ቀለም ቅብ
 5900 ብር

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3440,2023-04-23 15:28:02+00:00,photos\@MerttEka_3440.jpg,"ከፍተኛ ሙቀት ከሚቋቋም ሲልከን የተሰሩ
 ኪችንዎን ሙሉ የሚያደርጉ
 የማይጫጫሩ የማይመነችኩ
 11 ማማሰያና ጭልፋዎች
 4 በሴራሚክ የተለበጡ ቢላዎች
 አንድ የዳቦ መቁረጫ መጋዝ ቢላ
 አንድ መቀስ
 አንድ የማይጫጫር ጠንካራ መክተፊያ
 ከማስቀመጫቸው ጋር
 3350 ብር ብቻ
 ውስን ፍሬ ነው ያለን ቀድመው የግልዎ ያድርጉ

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3438,2023-04-23 14:42:31+00:00,photos\@MerttEka_3438.jpg,"ልዩ የበዓል ቅናሽ

 
 የሻንፖና መሰል ነገሮች ማስቀመጫ
 ኪችን ላይ እና መታጠቢያ ቤት ሊጠቀሙበት ይችላሉ
 ግድግዳ ላይ የሚለጠፍ
 ግድግዳ መብሳት አያስፈልግም
 ከጠንካራ ፕላስቲክ የተሰራ
 አንዱን 850 ብር

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3436,2023-04-23 14:40:00+00:00,photos\@MerttEka_3436.jpg,"የመፀዳጃ ቤትዕቃዎች  መደርደሪያ
 ጠንካራ ብረት
 ሼልፉ የላሜራ 
 ብዙ ነገሮችን ያስቀምጡበታል
 አገጣጠሙ ቀላል
 በራሱ የሚቆም
 1.90ሜትር ቁመት፣ 50ሣሜ ስፋት እና ሰፊው አካሉ  25ሣሜ ጥልቀት ያለው
 ለኮንዶሚኒየም/አፓርታማ ቤቶች የሚፈለግ
 3500 ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3434,2023-04-22 15:40:26+00:00,photos\@MerttEka_3434.jpg,"የጫማ ሽፋን
 የማያንሸራተት
 ውሃ የማያስገባ
 ቶሎ የማይቀደድ ጠንካራ ተለጣጭ ሶል
 ለወንድና ለሴት የሚሆን
 ተለጣጭ ሲልከን
 450 ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3433,2023-04-20 20:26:09+00:00,photos\@MerttEka_3433.jpg,"ለመላው የእስልምና ዕምነት ተከታይ ደንበኞቻችን እንኳን ለ ኛው የዒድ አል ፈጥር በዓል በሰላም አደረሳችሁ
 ኢድ ሙባረክ

 ./"
ምርጥ ዕቃ,@MerttEka,3432,2023-04-19 10:18:23+00:00,photos\@MerttEka_3432.jpg,"ልዩ የበዓል ቅናሽ

 
 2.4 ሊትር ይይዛል
 ቤትዎን በጥሩ መአዛ ያውዱ
   3200 ብር 

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3430,2023-04-18 21:20:07+00:00,photos\@MerttEka_3430.jpg,"ከአልሙኒየም የተሰራ
 በአንድ ግዜ 36 የተጨመቁ ልብሶችን ያደርቁበታል
 የጫማ ማስቀመጫም አለው
 የቱርክ ምርት ጠንካራ
 ተጣጥፎ የሚቀመጥ ቦታ ቆጣቢ
 የመቆንጠጫ ማስቀመጫ አለው
 7500 ብር (ውስን ፍሬ ነው ያለው)

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3429,2023-04-18 11:44:25+00:00,photos\@MerttEka_3429.jpg,"ባህላዊ የቡና ማቅረቢያ
  አንድ የሚጣድ ጀበና
  12 ስኒ ከማስቀመጫው ጋር
  አንድ የስኳር ማቅረቢያ
  አንድ የወተት መቀነሻ
 አንድ የማይካ ረከቦት 
 ረከቦቱ ሰርቪስም ይሆናል
  የንግስተ ሳባ አፈታሪክ የታተመበት

 ሁሉንም 6000 ብር

 0944-22-23-24
 0904-94-48-48

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌
 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3428,2023-04-18 11:39:30+00:00,photos\@MerttEka_3428.jpg," የሸራ የልብስ ቁም ሳጥን
 1.05* 45*1.75 ስፋት
 ልብሱ እና መደርደሪያው የሸራ የሆነ
 ፍሬሙ ጠንካራ የመጋረጃ ብረት ቱቦ
 መገጣጠሚያው ጠንካራ ካርቦኔትድ ፕላስቲክ
 በሩ ለየብቻው በዚፕ የሚዘጋ
 የሚገጣጠም የሚነቃቀል
 2900 ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@"
ምርጥ ዕቃ,@MerttEka,3427,2023-04-18 11:38:22+00:00,photos\@MerttEka_3427.jpg,"የልብስ ማስቀመጫ ቁም ሳጥን
 ባለ 3 ክፍል
 ልብሱ እና ደረጃው የሸራ
 ፍሬሙ የብረት ቱቦ
 መገጣጠሚያው ጠንካራ ፕላስቲክ
 1.30ሜ* 45ሣሜ * 1.75ሜትር ስፋት
 3500  

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@"
ምርጥ ዕቃ,@MerttEka,3426,2023-04-16 23:27:31+00:00,photos\@MerttEka_3426.jpg,"ልዩ የበዓል ቅናሽ

 
 የግድግዳ ሰዓት
 በባትሪ ድንጋይ የሚሰራ
 2300 ብር የነበረው 2000 ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@"
ምርጥ ዕቃ,@MerttEka,3425,2023-04-16 23:05:37+00:00,photos\@MerttEka_3425.jpg,"አራስ ልጆች ልብስ ማስቀመጫ፣
 ጫማ ፣የልጆች ትምህርት ቁሳቁሶችን፣ የልጆች መጫወቻ ዕቃዎችን እና ሌሎች ዕቃዎችን ማስቀመጫ
 ባለ 4 መሳቢያ ከፕላስቲክ የተሰራ ኮመዲኖ

 አራስ ለመጠየቅ ምርጥ ስጦታ
 2000 ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@"
ምርጥ ዕቃ,@MerttEka,3424,2023-04-16 21:59:52+00:00,photos\@MerttEka_3424.jpg,"ልዩ የበዓል ቅናሽ

 
 ' 
 
 3500 
 ፍሳሽ የማያስገባ
 ፈጣን ሃይል ያለው
 እና የተገጠመለት
 ለማንኛውም ድስት የሚሆን
 7900 ብር 

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@"
ምርጥ ዕቃ,@MerttEka,3423,2023-04-16 00:39:32+00:00,photos\@MerttEka_3423.jpg,
ምርጥ ዕቃ,@MerttEka,3422,2023-04-16 00:08:09+00:00,photos\@MerttEka_3422.jpg,ለክቡራን የክርስትና ዕምነት ተከታይ ደንበኞቻችን በሙሉ መልካም የፋሲካትንሳኤ በዓል ይሆንላችሁ ዘንድ ልባዊ ምኞታችን ነው
ምርጥ ዕቃ,@MerttEka,3421,2023-04-15 21:48:18+00:00,photos\@MerttEka_3421.jpg,"ልዩ የበዓል ቅናሽ

 

 የቡና ረከቦት
 በአልኮል/በሻማ ቡና ማሞቂያ ምድጃ
 የስኳር ማቅረቢያ
 የከሰል እጣን ማጨሻ
 ባለ ሁለት ደረጃ ረከቦት
 13000 ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው በዚህ ይላኩልን
@1
@"
ምርጥ ዕቃ,@MerttEka,3420,2023-04-15 14:41:04+00:00,,
ምርጥ ዕቃ,@MerttEka,3419,2023-04-15 14:34:48+00:00,photos\@MerttEka_3419.jpg,"ልዩ የበዓል ቅናሽ

 /

የቤት መዓዛ ማጨሻ
 240
 በኤሌክትሪክ የሚሰራ
 በፍጥነት ውሃን ወደ ትነት ቀይሮ ቤትዎን በመልካም መዓዛ የሚያውድ
 በሪሞት የሚቀያየር
 ቀለሙን እንደምርጫዎ እየቀያየሩ ቤትዎን በመልካም መአዛ ያውዱበታል በተጨማሪም የቤትዎን ውበት ይቀይራል
 14 ሃይል ይጠቀማል
 2100 ብር 

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3418,2023-04-15 14:05:52+00:00,photos\@MerttEka_3418.jpg,"ልዩ የበዓል ቅናሽ

 

 የሱፍ ልብስ ማፅጂያ
 2 ተቀያሪ ስቲከር ያለው
 አንድ ባለ ረጅም እጄታ ሩሎ
 750 ብር 

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3417,2023-04-15 14:03:03+00:00,,"ልዩ የበዓል ቅናሽ

 
 የሻንፖና መሰል ነገሮች ማስቀመጫ
 ኪችን ላይ እና መታጠቢያ ቤት ሊጠቀሙበት ይችላሉ
 ግድግዳ ላይ የሚለጠፍ
 ግድግዳ መብሳት አያስፈልግም
 ከጠንካራ ፕላስቲክ የተሰራ
 850 ብር የ

  0944-22-23-24
  0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
ምርጥ ዕቃ,@MerttEka,3416,2023-04-15 12:07:56+00:00,photos\@MerttEka_3416.jpg,"ልዩ የበዓል ቅናሽ

 

 የፒዛ መጋገሪያ ምጣድ
 42 ስፋት
 ፒዛ፣ ቂጣ፣ ሻወርማ፣ ዳቦ ለማብሰል ተመራጭ
 የማይዝ  በሴራሚክ የተለበጠ 
 የሃይል መቆጣጠሪያ ያለው
 2500
 እጀታው ሙቀት ስለማያስተላልፍ አያቃጥልም
 6000 ብር ነበረው 6000 ብር

 0944-22-23-24
 0904-94-48-48

 100 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

አድራሻችን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ


 ካሉበት ሆነው ለማዘዝ ምርጫዎን በዚህ ይላኩልን
@1
@2"
